Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB.4746	0.0223943217040631	0.0625767482656262	0	0.110647106399384	0	0.271807117743736	0.0294415134924123	0.0309830658893814	0.0191754042680759	0	0.0250580137927022	0.00608314969564887	0.0566052667517838	0.0768384034394224	0.0766421607423459	0.132628778295628	0	0.00447747681391442	0.074641472705875	0	0	0	0.216	0.0612785900666774	1.05972584372801
MB.4838	0	0.0865658841729936	0.0131845749920977	0	0	0.156692698569774	0	0.085168202638168	0.0420600253783417	0	0	0.0653083992606661	0	0.149168431516199	0.0582175861176435	0.265676850701416	0	0	0.0760166790785073	0	0	0.00194066757419332	0.72	-0.0100057885498768	1.08964852882328
MB.4829	0.077416635996133	0	0.145821712897903	0.142952803545561	0	0.0918955340408853	0	0.0930323925512918	0.01042450535407	0.0378951161084388	0	0.0443799032225009	0.0274118689969731	0.00645220363687799	0.1340921425806	0.131920484822982	0	0	0.056304696245783	0	0	0	0.224	0.0594256726566447	1.06901863162384
MB.4802	0.0408053084572646	0.0341498908378437	0	0.0475999502181786	0	0.123233092805117	0	0.176486111346443	0.0241976991928386	0.0133158948265531	0	0.0608358000116711	0	0.0853702449357082	0.126213641883464	0.199854605314257	0.0109015995349488	0	0.0570361606357133	0	0	0	0.356	0.0345242579292351	1.07790375320118
MB.5426	0.0118091360589935	0.0119095637811481	0.0314785099926212	0.0269619392584633	0.0810023824576765	0.264275830442176	0.0784360333309067	0.044525131840076	0.0268688107465493	0.00380497870207416	0	0.0172601694023276	0.0101597554885233	0.10650526775797	0.124312189029784	0.116177015053584	0.00585914437167139	0	0.0386541422854546	0	0	0	0.072	0.137199159862868	1.03567471675363
MB.5444	0.0247706223574144	0.0343012069844278	0.0121002579843378	0.113032614440551	0	0.165860539100413	0	0.0652389046731724	0.0109569071755473	0	0.00467105249169043	0.022810492053696	0.0168136482968698	0.0297060878511928	0.0514633725209601	0.414394092186836	0	0	0.0302182230730719	0	0	0.00366197880981903	0.28	0.0496842079057777	1.07380812843403
MB.5431	0.0293122545844921	0.00372007958429761	0.0486555443888141	0.203071292714179	0	0.117950452768867	0	0.0652057394552813	0.0363942432278724	0	0	0.0323449445743292	0.0320041693398284	0.088763968881972	0.17798845673658	0.106451347577065	0.0204163575588453	0	0.0377211486075762	0	0	0	0.152	0.0886924610854896	1.06660957345543
MB.5447	0	0.00786633581456518	0.0486548456271659	0.0456961438240151	0	0.0510938002729497	0	0.0596740956911199	0.07544807731225	0.0524679763227761	0	0.0362885523882268	0	0.133660274681222	0.086058355167804	0.197261951584299	0	0	0.205829591313606	0	0	0	0.098	0.113012785936649	1.03968535338061
MB.5434	0.0965260134941187	0	0.00929709346296341	0.0227239006379859	0	0.0291992249208526	0	0.099454695875674	0.051132809192127	0	0	0.0194710601399432	0	0.126593508259758	0.100761196231763	0.247863730594939	0	0	0.196976767189876	0	0	0	0.504	0.00951835405907288	1.08343655060068
MB.5255	0.163707705269179	0.233084283932571	0	0.0914910041079872	0.0408314547121485	0.18188306565221	0.030438512791811	0.0324795296763842	0	0	0	0	0.0430886946495001	0.023513694699675	0.0166998472008567	0.118513162574815	0	0.00371052933695965	0.0205585153959017	0	0	0	0.0679999999999999	0.145260072175628	1.03906137658883
MB.5231	0.0243414850638436	0	0.00199885121974856	0.146997109517016	0	0.0290155814518498	0	0.0834134005529392	0.0621528013366318	0.00417799010567893	0	0.0289402892919992	0.00420444313229155	0.211292714949766	0.116212090568423	0.175908441397056	0	0.0673974536096739	0.043947347803082	0	0	0	0.14	0.0936450601558488	1.06304694146447
MB.5339	0.0544380950723822	0	0.00323501542404868	0.142578681821879	0	0.0805104191136165	0	0.112663481245408	0.0591563815717888	0.0728432215428109	0	0.0632334544473311	0.0199209490944229	0.00212256817301913	0.136749580073526	0.175662096247874	0.0193897817197342	0	0.0574962744521579	0	0	0	0.248	0.056037748377468	1.08067494509175
MB.5208	0.0405268547373703	0	0.0104921377963322	0.123580604413398	0	0.0312707680828563	0.0672339981074913	0.115777004790505	0.0338472086006065	0	0.000711609953694381	0	0.00638647463771097	0.138681212706205	0.197388949909965	0.187432436723033	0.0266576469941445	0	0.0200130925466869	0	0	0	0.096	0.113932958448468	1.05806938454914
MB.5428	0	0.0145166009786673	0.0102307905993835	0.108607281990805	0	0.170339467507845	0	0.0595549422837397	0.0251575436893216	0	0.00396145535278233	0.0260455107188679	0.0208663535423657	0.0225423169383096	0.0988846995095417	0.0984167686375295	0.0311810297010781	0.0100594802583416	0.299635758291421	0	0	0	0.186	0.0749017252283169	1.06487721658513
MB.5440	0.000150934228407327	0.0186697017064229	0.0130804122503206	0.170398840942522	0	0	0.146748736658017	0.0752136933541311	0.0355028948158731	0.0349531423981287	0	0.0383266046780771	0.0385473761423038	0.163524730090973	0.163654469458578	0.0758621540124158	0	0	0.0253663092638287	0	0	0	0.034	0.189065844801063	1.02073130605587
MB.5425	0.0590065816311099	0	0.00963723126960527	0.0483894738929577	0	0.108895989562683	0	0.0426991179149662	0.0266499017844354	0.0285683602290558	0	0.0160742588896269	0.00532714643351501	0.202548417820114	0.0685062931544999	0.186954137871115	0	0	0.17178997644232	0.024953113103996	0	0	0.262	0.0524953282196059	1.06961390683204
MB.5298	0.0219444888116011	0	0.0688043452170783	0.0558183934965988	0	0.0325321819683951	0.0332535079923669	0.162429739354595	0.0240976948811547	0	0	0.0528726196391208	0.0109264080628615	0.200352553041417	0.212696876659925	0.0515704945182279	0	0	0.0727006963566581	0	0	0	0.0600000000000001	0.152898947142345	1.04304624825294
MB.5334	0	0.00604057353785664	0	0.00133491621824281	0.036647140660416	0.0915632127613315	0	0.0799310611470094	0.0362194142735793	0.0382556228189244	0	0.0432428308462958	0.0136946158903269	0.185390675654194	0.174606800420562	0.213214750722086	0	0	0.0798583850491748	0	0	0	0.18	0.0773038882966602	1.07652555393317
MB.5326	0	0.0667555949429821	0.00609122882029778	0.285944270013068	0	0.00509791497902931	0	0.130894773935286	0.0193880069509501	0	0	0.0640170994458943	0.0401406548347903	0	0.0897423260056902	0.192869542315173	0.0107349401200396	0	0.0620206532733367	0.0263029943634618	0	0	0.464	0.0157408894145558	1.09111176286447
MB.4059	0.0233927646516666	0	0	0.153079008840279	0	0.123837973237756	0	0.0775103843776176	0.0505461195759946	0.152683761685131	0	0.0662741509156246	0.0102406435786249	0.0753687868189135	0.130017724417171	0.0517566713443801	0	0	0.0852920105568414	0	0	0	0.028	0.194144553218556	1.03266573759253
MB.6230	0.0564720346877712	0	0.0153258832046718	0.0759183255581644	0	0.039780005004176	0	0.06677441289811	0.0507138201275168	0.0265194616297545	0	0.0160065908915206	0	0.126411828313852	0.100662517263674	0.239305915119818	0	0	0.146683959972846	0.037707223470958	0	0.00171802185716753	0.338	0.0371722636489318	1.07383958348597
MB.6150	0.0040385050906735	0.0367303350494838	0.0141819912282815	0.034355303547274	0.00545157267261601	0.0460992674127496	0.0302083407257388	0.0707711037661453	0.0467071069967921	0	0	0.0281782208555319	0.0328927402365673	0.0447954358265647	0.147284642814613	0.167441443937522	0	0.0118037064048561	0.279060283434591	0	0	0	0.092	0.115988633178944	1.04710618735896
MB.6014	0.014246166309658	0	0.0896573018273797	0.142210233137646	0	0.155768655537837	0	0.0681397391103677	0	0.0384611515304498	0	0.0380877852169817	0.0325489395650262	0	0.0830265255254586	0.173769409737385	0.0114395955865325	0	0.152644496915278	0	0	0	0.216	0.0617978210323753	1.05776849627163
MB.6145	0	0.0284400489921936	0.0657936964708602	0	0	0.180442581966132	0	0.102948342235401	0.00919889552787883	0.0386382535026016	0	0.0806409381973384	0.0284811886960219	0.0316872599716966	0.082496056258758	0.0697561240956621	0	0	0.281476614085456	0	0	0	0.252	0.0552539186032884	1.07012118757412
MB.6012	0.0335494377676383	0	0.0200449193487397	0	0	0.269348926845298	0	0.095251428011811	0	0	0	0.0528669935691694	0	0.00389363388286963	0.0263569461476349	0.422082682522151	0	0.0373888926630991	0.0255320010559164	0	0	0.0136841381856728	0.82	-0.0175696524915926	1.10125141200558
MB.6024	0.0045986220935063	0	0.00285505865549575	0.107149139618386	0	0.153996964187567	0	0.127713985445144	0.0209634219781851	0.0983670651762259	0	0.0299687448790925	0	0.0402747638936159	0.182428592316083	0.185594703337045	0	0	0.0460889384196541	0	0	0	0.312	0.0427526573200749	1.0992906192515
MB.6124	0.0183260772261986	0	0.0213601307500374	0.0403820835805243	0	0.0678317872026827	0	0.0817611803929567	0.0555816868169192	0.0106131731038485	0	0.00867560304290337	0.00951406431583585	0.3423804590098	0.0659781714202936	0.209489858552225	0.0479649302458485	0	0.0110066504032582	0.00913414393666808	0	0	0.386	0.0289473244728824	1.10919503081432
MB.6171	0	0.0303955442786957	0.0535037073398155	0.126437288288027	0	0.0476305339129642	0	0.109465271860421	0.0530087188339108	0	0	0.0433973812272241	0.029542652927897	0.130771864683499	0.0765590021700268	0.209442051477808	0	0.0225675950752608	0.0672783879244495	0	0	0	0.602	6.46368091741897e-05	1.08099105042164
MB.6060	0.00908667663236173	0.0307789070133005	0	0.0691804336886194	0	0.0897495147889907	0.0164088469153998	0.0656674621619079	0.01702925552	0.0432665476605337	0	0.0640906346560434	0	0.177682355795109	0.110281749615277	0.0943558331676093	0.0116016843642612	0	0.200820098020586	0	0	0	0.088	0.11811274253029	1.04411380988716
MB.6008	0	0.0502695806291382	0	0.0693927407833534	0.00066653818175696	0	0	0.0674633540233859	0.0784497904806454	0	0.0211580214576819	0.00866224531706267	0	0.192124630635629	0.0326481616292411	0.33042550293408	0	0	0.148739433928025	0	0	0	0.45	0.0176524238073627	1.09144920011091
MB.6036	0.0058965852233604	0.00204089337892169	0.040512853469002	0.114438927906135	0	0.092240391607647	0.0846453134748413	0.0409688060111083	0.00377434942928373	0	0.00292275035330792	0.0405765168403284	0.0080041735437014	0.189233407881294	0.172963702613188	0.180132198909091	0	0.00201973017612242	0.0196293991826675	0	0	0	0.084	0.124549881580258	1.05345951540719
MB.6144	0.0045066227305329	0.0675734376645226	0.240955034524404	0.0677758426329074	0	0.0643961491578046	0.0235530608895587	0.0882972634465514	0.0246238171308645	0.0431019017005628	0	0	0.0043421153049379	0.15051613025154	0.131752091369134	0.0670204635091326	0	0	0.0215860696875462	0	0	0	0.04	0.18394934185245	1.02163947944201
MB.5346	0	0.0249547711342857	0.028073969279957	0.061944508555877	0	0	0.156158557497177	0.121600610613011	0	0	0.016162298312161	0.0287264166598704	0	0.272590641457862	0.13242020036563	0.0974298814228267	0	0.0223214240595727	0.0376167206417683	0	0	0	0.196	0.0691242646521715	1.07183685930106
MB.5373	0	0.0378657342968791	0.00873014297553076	0.0308700294355932	0.00504060702468486	0.0282944478263335	0.0175162544638678	0.0315471470120625	0.0693222357705066	0.137604290465675	0	0.018910646314953	0	0.168008991675936	0.0691128693006495	0.321095092613863	0.00286359146885022	0	0.0524575915929259	0	0	0.000760327761689513	0.018	0.220385078001443	1.00384267758762
MB.6178	0.0591118199592475	0	0.121525256842589	0	0	0.171171352804357	0.0396545077273494	0.110925201266503	0.0113722784728038	0	0	0.0299645578761165	0	0.189041112102653	0.210792158737812	0.0285735732607953	0	0	0.0278681809497735	0	0	0	0.056	0.158076070363148	1.04031035427179
MB.6063	0	0.0459471367528715	0.0847334617105284	0.0813067633987954	0	0.00725571535553149	0	0.153207884828489	0.0223837704762666	0	0.0982781330490175	0	0.0170059775780219	0.188231795927729	0.0752940883330706	0.14324856409321	0	0	0.0831067084964689	0	0	0	0.438	0.020407703899319	1.07298961597369
MB.6020	0.0160444753426796	0	0.00201047720517483	0.145755570105456	0	0.116698924126387	0.0196188168834911	0.0603782990468877	0.0251280897787017	0	0	0.0414255198734851	0.0160984282256283	0.18549696356454	0.110518157401688	0.152516953565892	0	0.00807920095936144	0.100230123920628	0	0	0	0.132	0.0956137741532238	1.05439725598925
MB.6062	0	0.00814912715609965	0.000943417599795571	0.246210135841722	0	0	0.169731453696756	0.0373747018095758	0.00990917599559799	0.053848180107174	0	0.0901543143380369	0.0080947838461087	0.144912537675847	0.0817340394557836	0.118925162500287	0.00977484932238627	0	0.0202381206548305	0	0	0	0.042	0.180841956524901	1.03095510213328
MB.6069	0.0117285391619043	0.0212705539412388	0.00580437357476514	0	0	0.111689058055703	0	0.0278033878905878	0.0252636007968721	0.0425187774762028	0	0.0349446901293947	0	0.141073839086072	0.0450551803642963	0.293147700183676	0	0	0.239700299339287	0	0	0	0.25	0.0556642002059479	1.07294627791674
MB.6141	0.00226284709207971	0.0285500104475143	0.021012244724732	0.135393788950831	0	0.130707318151263	0	0.0837112831767674	0.0159827135837144	0	0	0.0461242337472195	0.0357299921580537	0	0.0695589165071457	0.128060216391181	0	0	0.302906435069497	0	0	0	0.512	0.00891723768775588	1.09230883963641
MB.6118	0.00304975232708925	0.0147644928810187	0.064287949736561	0.0930454212671922	0.0193536732329415	0	0.0420201339755032	0.0778798404703735	0.0455806374587719	0.0546772952608086	0	0.0468676659469952	0	0.205692299765168	0.118016248749645	0.13317195752463	0	0	0.0815926314033023	0	0	0	0.108	0.109935627296353	1.04597423739285
MB.6065	0.0066577311099784	0.0262419506189878	0.0438702196896249	0.145683838515686	0	0	0	0.148810389035588	0.0134341656127997	0	0	0.044071624834373	0	0.156323450487053	0.0695060487013627	0.24494262190497	0	0	0.100457959489576	0	0	0	0.562	0.00455514161460225	1.08396511045746
MB.6006	0.0125001102228842	0.0488475951705915	0	0.0446019129041689	0	0.0477492409785903	0	0.0350067560482882	0.0329240966800956	0.0927107145620192	0	0.0481678336848447	0.0365036783167566	0	0.134709957151744	0.249125193427513	0.00927168133770538	0	0.20536663484976	0.00251459466503925	0	0	0.13	0.0986742039084359	1.05329351247841
MB.6048	0	0.0576633749543468	0.0385967138204038	0.139949990836088	0.0172718175999525	0.0126685860482652	0.0759220181929304	0.0859905217336327	0.0437045641788664	0	0	0.049474295104443	0.0169900344790632	0.125128561401149	0.130788860467226	0.0792911595662998	0	0.00222634268941859	0.124333158927914	0	0	0	0.07	0.143690894278419	1.02679048210068
MB.6116	0	0.0417785156400968	0.0440690664775427	0.107547878549381	0.0292137532906395	0	0.0362463653047923	0.0885297677468647	0.037981270861454	0.0482963190678249	0	0.0740058964512663	0	0.120388722472596	0.141175124740898	0.120063015010882	0	0	0.110704304385762	0	0	0	0.05	0.17033583245025	1.02172107030773
MB.4310	0.0341524543119616	0	0.0633024555289915	0	0	0.154012535654029	0	0.0719730963474827	0.0973560206247986	0	0.0352308065310073	0.0380644736332863	0	0.370519114512801	0	0.114002274578704	0	0	0	0	0	0.0213867682769388	0.588	0.00139743951890736	1.11625505254952
MB.4300	0	0	0.225886423189655	0.111310096946596	0	0	0.0630519315742775	0.068537905250725	0.074113372149718	0	0.0619294595457525	0.0190938470559118	0	0.175060701481802	0.0865655225085767	0.0774158802396289	0	0	0.037034860057357	0	0	0	0.0679999999999999	0.146679247992454	1.03252768127966
MB.4298	0.0117311107043669	0	0.0553287251447198	0.0152992244012078	0	0.039849873628999	0	0.148401594519198	0.0468887475424131	0.0233031291934296	0.00116303822884912	0.0179450779098849	0	0.242424714397611	0.0865590667243254	0.297081455795551	0	0	0.0140242418094443	0	0	0	0.618	-0.00119070692221065	1.10980336509731
MB.4417	0.0209690521552617	0	0	0.0445363723083564	0	0.0441525954363466	0.0819053088501557	0.133127209034329	0.0309142380789758	0.0486999294017988	0	0.0587564641871126	0	0.197077926720143	0.157687160727186	0.0529557129995115	0.0254654114927492	0.0224901522424327	0.08126246636564	0	0	0	0.116	0.104000269206113	1.05736225266866
MB.4079	0	0.102240936969476	0	0.241204010006413	0.0278564457765083	0	0.074158168099816	0.0769082400185512	0.100145305634976	0	0.0320884290596981	0.069446469151475	0	0.0912626767162291	0.0299268486750759	0.0511474020483664	0.00270057903545426	0.0013710585564389	0.0909575948634181	0	0	0.00858583538810481	0.284	0.0485823820187388	1.08139877397808
MB.4317	0.0359741106161966	0	0.014425290575474	0.120788314009135	0.0585963341176073	0	0.0976245692807195	0.0488785555468455	0.190114277008872	0.0232976439550826	0.0166978241998807	0	0.0119457935875444	0.129111687173514	0.150914353620104	0.0491664149202759	0	0	0.0524648313887482	0	0	0	0.13	0.0981725157916321	1.05689011519612
MB.4350	0	0.0421112913968345	0.197295576469956	0.144652907738985	0.0582923486145864	0	0.0487689579802876	0.0235333631263898	0.145006633843827	0	0.0321267587132627	0.0144623865004653	0.00585997863137314	0.0909432267809843	0.0811739113236806	0.0542085541835469	0	0.0107564326697261	0.0508076720260945	0	0	0	0.18	0.0780500596041991	1.05768649329753
MB.4332	0	0	0.0262375847464302	0.216751840841745	0	0	0.0906140989039909	0.123111700726643	0.0668634213992969	0	0	0.103052729952725	0	0.198350687814026	0.0698343084186817	0.0504039589978384	0	0.0283506908157612	0.026428977382861	0	0	0	0.16	0.0857625663115052	1.07172444728475
MB.4324	0	0.0706721610507739	0	0.013428205092936	0.067707254458598	0	0	0.122305694209491	0.0987391995377139	0	0	0.0302161874189302	0.005804428390672	0.272122058254352	0	0.157116215121558	0	0.0386739381543499	0.123214658310626	0	0	0	0.538	0.00707079779367521	1.09123694273192
MB.4306	0.0487601318630745	0	0.0388448623275982	0.139746142953785	0.0501175616957579	0	0	0.073629794332259	0.074183413225037	0	0	0.0749305135555279	0	0.0827159712633908	0.122263584537888	0.22699330666682	0	0	0.0501333166716837	0	0	0.0176814009071776	0.952	-0.0333728274482379	1.10540138328788
MB.7226	0.0627129614037079	0	0.0189478994722411	0.0913465179702379	0	0.080445837127511	0	0.0643587040510811	0.0463552904821505	0	0	0.0306602342549673	0.00516149040614005	0.189612347226769	0.0477618778545745	0.192149511446736	0	0	0.170487328303884	0	0	0	0.392	0.0277887084608577	1.07329761926165
MB.7205	0.0528992718460694	0	0	0.0434385783471275	0	0.0689678240085008	0.0475687250373692	0.083808984865164	0.0385388482015448	0.0861397292758561	0	0.0247232077048481	0	0.107636514530837	0.201353161451047	0.153507141273908	0.0207894934688694	0	0.0706285199888588	0	0	0	0.07	0.144068648480955	1.04343782184848
MB.7160	0.0480517090784829	0	0.0240754514194983	0.0270238522286354	0	0.148105191408884	0.0244060565321832	0.153329892280035	0.0260248227728563	0	0.023481139957853	0.0159563246646813	0.0153180055527349	0.169824111407452	0.131215659488391	0.140967834163934	0.00916286396715978	0.016011959299059	0.0270451257781614	0	0	0	0.132	0.0958409141526255	1.05258908308246
MB.7159	0.150208029332957	0	0.00737464142916613	0	0	0.0723036690644476	0	0.121150694196135	0	0	0	0.036218650943229	0	0.209857523165231	0	0.260738677328208	0	0.125328675371768	0.0168194391688576	0	0	0	0.684	-0.00822540022251896	1.10158849945079
MB.7167	0.065275006805535	0	0.0203822690713117	0.0492720799032358	0	0.0723477999507293	0	0.133015829317956	0	0.120927896200658	0	0.0290118801740913	0	0	0.0942698845431674	0.182088015080727	0	2.50418740185386e-05	0.23338429707857	0	0	0	0.336	0.0381523150738109	1.07426594859446
MB.7207	0.0193074526519254	0	0.113307104241424	0.0385082067980524	0	0.205447970559705	0.01502491218605	0.0256436983594571	0.0457603344966438	0.0278855089678643	0	0.0309640980690089	0.00431760518883715	0.151344721433572	0.173701250559449	0.0662834409607471	0.00413025546101665	0	0.078373440066247	0	0	0	0.072	0.139459784130707	1.03795702530277
MB.7237	0	0.0164037237914505	0.00350249457668207	0.187465662223846	0	0.105323834447097	0	0.0994083691717697	0.0212110580386023	0.091424372383659	0	0.0655837708027394	0.0343203756213454	0	0.151000628225063	0.164323905827039	0	0.00316104295086966	0.0568707619398369	0	0	0	0.15	0.0890596715660797	1.07885846185737
MB.7241	0	0.0456804693433339	0	0.188613890646865	0	0	0	0.126557129683889	0.0039444447694115	0	0	0.0399925893980241	0.0264613213106034	0.205219816265078	0.0457887291746031	0.161681996804491	0.00757304315599457	0	0.148486569447706	0	0	0	0.142	0.0928580903448316	1.05121030059096
MB.7236	0.00625737249549618	0	0.0123306223389438	0.170530102877354	0	0.119979792344649	0	0.117564890533307	0	0	0	0.0882625044143575	0.0072180848843882	0	0.073780214874393	0.277816250826402	0	0	0	0.117587836813638	0	0.00867232759707105	0.644	-0.00446027038972613	1.10971780731443
MB.7168	0	0.0340578789738479	0.194100816457178	0.0747937053415569	0.00774673025680213	0.184896747831031	0	0.0289477261694144	0	0.0261886082970354	0	0.0284304712527139	0.0444185832771785	0.00533536974654402	0.0661953896054751	0.0945226880333578	0.00385008114218304	0	0.206515203615681	0	0	0	0.088	0.117426950614481	1.03843976448077
MB.7162	0.014484968879482	0.0443297077133238	0.0826459532834471	0.100127770366734	0.0272698313693252	0.0447469679564182	0	0.10751772883706	0.0336028137378021	0.0836956393956384	0	0.0885425637835466	0	0.0164868016744649	0.140793079749243	0.0888642791797742	0.0158581119688095	0	0.111033782104931	0	0	0	0.148	0.0907834949834516	1.06248780963422
MB.7235	0.0243165525960994	0.00142095234023699	0.0164989113144599	0.0231145498330089	0	0	0	0.118005582662299	0.0271032990497048	0.044983885455609	0	0.0370217198574429	0	0.238973639599484	0.08246555988063	0.257147462051862	0.00751591912278369	0	0	0.121431966236379	0	0	0.366	0.0329154626636658	1.10326076406769
MB.4331	0.0320080179491058	0	0.0226392570209425	0.0295795503960664	0	0.246814425630771	0	0.0168572461402149	0.043797010545817	0	0	0.0633835219603894	0.0160263668847082	0	0.0960778738961837	0.17283208831952	0.00736058820443686	0	0.252624053051844	0	0	0	0.342	0.0360466811576628	1.07540119637019
MB.4353	0.170580310809605	0	0.0573754238281306	0.00161028760368269	0	0.0675230498138918	0	0.114939207580484	0.127525448562853	0	0	0.0441202782370452	0.00481378354977936	0.137775298517384	0.0976914690017089	0.168365799201312	0	0	0.00703716059234494	0.000642482701777885	0	0	0.602	1.94012853098307e-05	1.08759932154984
MB.4354	0.00847040098178931	0.00360806474160161	0	0.255512249930358	0.00641928980942704	0	0.0453845112033605	0.0645308674892976	0.103979928658972	0.0224142822178048	0	0.0212017472309988	0.022294996255502	0.0932477205357788	0.144953643176401	0.0870975594513795	0.014150460976298	0	0.10673427734103	0	0	0	0.138	0.0940099419589618	1.06065078079952
MB.4328	0	0.0312375461339198	0	0.0321380161421123	0	0.0163838218113105	0.0149659437251277	0.0750482686249135	0.0228820450544072	0	0.00393336089129776	0.00263777823691149	0.0155008814410332	0.357385036590104	0.0306276406056136	0.203821491499311	0.0070757199253327	0.0864738026237349	0.0998886466948699	0	0	0	0.308	0.0445101627323439	1.10385347376032
MB.4348	0.0269514496780891	0	0.00469698441287767	0.0761122787672364	0.00667542408962673	0.153427649021047	0.0381335889156921	0.065651648885781	0.0279960462464364	0	0	0.0298100453922013	0.00531230671899608	0.0717139215006337	0.174588875577439	0.138450041561452	0.00066921521933364	0.0800484548687321	0.0997620691444259	0	0	0	0.362	0.0338548330627202	1.08892178453943
MB.6030	0.0133177106360954	0.000266213314472439	0.0205721316391014	0.0307099738728845	0	0.0506755431805211	0	0.108807139260452	0.034443242283624	0	0	0.0642177909793871	0.0108629318724617	0.193461655129766	0.103603858570601	0.0653060776554347	0	0	0.303755731605199	0	0	0	0.004	0.346130814519817	0.944973268395576
MB.6133	0.00954070476719028	0	0.0605541167466418	0.030311178728381	0	0.16317900194234	0	0.154338892418715	0	0.0136608057717056	0	0.0580226482209795	0.00563523908980981	0	0.0741986339333105	0.196119139556291	0.00708081441285304	0	0.225870192454604	0	0	0.00148863195717824	0.378	0.031008491873129	1.07118098328172
MB.6083	0.0268335652575547	0	0	0.0371306343951244	0	0.187471991124334	0	0.0444419879090517	0.0110107137553222	0	0.0375610651685583	0.0269272484560576	0	0	0.0741055750013379	0.314796457975699	0	0	0.189651639073645	0	0	0.0500691218833149	0.85	-0.0205819454623275	1.09310048213645
MB.6026	0.127561043288391	0	0.0175747397317242	0	0	0.125466011047238	0	0.0626572745461493	0.0259766966480176	0	0.0330712925280717	0.0322119614510387	0	0.161672633421394	0.130613493678338	0.248257786876147	0	0	0.00374759569235002	0.0228846127562844	0	0.00830485833485722	0.656	-0.00603478601491103	1.10156604883394
MB.6168	0.0411777907374787	0.000172660060177661	0.0501257500422664	0.0660520937716556	0	0.0626334015262199	0.0190524852881162	0.0605887736272349	0.0280367428138185	0.0338544965235634	0	0.0430891929559323	0.0328242299219164	0.0728858101264932	0.0929716041951437	0.163301419393601	0.000284772823061714	0	0.23294877619332	0	0	0	0.174	0.0796202942875119	1.04973324797247
MB.6101	0.00729281535620923	0.0744622978239193	0.0909604173401759	0.0761038987088064	0.0505578449958748	0.00723389339562911	0.0303099946594836	0.123055490615177	0.0268798091544778	0	0.0179008247006813	0.0265243129548633	0.0404689545196439	0.116037609810829	0.120426078671201	0.122333137913021	0.000616893378440754	0	0.0414834308400979	0.0269375858669002	0	0.000414709294568375	0.274	0.0505312519954708	1.06027378502025
MB.6156	0	0.00967301715470462	0.011831166992913	0.0932906327411439	0	0.0630216817708888	0.0476740528282794	0.112837653791651	0.0617490125839912	0	0	0.0406538460046006	0	0.188013260182801	0.198331360127171	0.0925810500096201	0	0	0.0741467776857229	0	0	0.00619648812651332	0.152	0.088775536696113	1.07199715101723
MB.6051	0	0.0352413721243833	0.00144592537259871	0.0624175391244121	0	0.0254843894957158	0	0.116740932363532	0.112147605143765	0	0	0.0764942668180932	0.0538600548701702	0.042075028724831	0.11803654796675	0.218166210225298	0	0.026170100183316	0.111720027587134	0	0	0	0.594	0.00119435406174843	1.0863095657075
MB.6182	0	0.00949005259086107	0.354724778550671	0.0873002729144596	0	0.110341628831018	0.0804877116793458	0.0165878456431092	0	0.0304448149629392	0	0.0383146425367305	0	0.068406155292018	0.0757792055770615	0.104349391544124	0	0	0.0237734998776621	0	0	0	0.08	0.129833559234303	1.06059027300726
MB.6080	0.096717219031184	0.0494501746637469	0.197065805601102	0.188387053922543	0.0481407571458967	0	0.00681480775204557	0.100718855488795	0.0328715168795637	0.0171992974628505	0	0.0473419023970187	0.00861057803145629	0.0449793703263575	0.0987677680759668	0.0255227887761597	0	0	0.0374121044453138	0	0	0	0.0659999999999999	0.148812718676854	1.03963078095043
MB.6143	0.0274466437524349	0	0.121212228891464	0.0546396161724671	0	0.0578838762251942	0	0.0548009676360827	0.00523374766856368	0	0	0.00627721046099483	0.0230029036235129	0.0977854474265333	0.0881577284964048	0.257670063320508	0.0490611521072999	0.00172287128163207	0.142612195927456	0.0124933470094513	0	0	0.144	0.0921434300075237	1.0458156744073
MB.6164	0.0207948538274588	0	0.0223989743013261	0.0227894002407827	0	0.176369096410579	0.00868806267820592	0.0568364981083542	0.0457719132914385	0	0	0.0286018291743268	0.0270908845607051	0.118124307801702	0.131832566336896	0.260836340224906	0.0257013377977443	0	0.0541639352455746	0	0	0	0.186	0.0753425888588902	1.06131455271844
MB.0551	0.0218467803810853	0.000845591307591174	0.0053597915453636	0.0663489777813836	0	0.184718681796514	0	0.0473903776313334	0	0.0978876625843512	0	0.0138553463647519	0.0870488545687497	0	0.00974477285979419	0.233659083719247	0	0.0025795324758869	0.228714546983949	0	0	0	0.28	0.0494430391079531	1.06812828382768
MB.0391	0.0376618536944725	0	0.00663908631185505	0.112893870603528	0	0.0720290927977734	0.0211063531546998	0.125768577332064	0	0.154874691138275	0	0.15560553118901	0.0234178875348959	0.0427031100929746	0.140920960211137	0.0862671012326626	0	0	0	0.020111884706652	0	0	0.018	0.223916395213845	1.03581247800493
